n lon lat
1959 139.7649505 35.6743866
1960 139.7740673 35.6825201
1961 139.772235 35.6746513
1962 139.7667331 35.6771987
1963 139.7662931 35.6749406
1964 139.780677 35.6872711
1965 139.7732891 35.6874936
1966 139.7699965 35.6755408
1967 139.7768887 35.6822147
1968 139.7845355 35.6878048
1969 139.7692497 35.6820151
1970 139.7705519 35.6731666
1971 139.7745187 35.6746194
1972 139.7826668 35.683805
1973 139.7719938 35.6759929
1974 139.7651415 35.6874214
1975 139.7742186 35.6859765
1976 139.7635987 35.6780137
1977 139.7754665 35.6868145
1978 139.7769112 35.6870094
1979 139.7813562 35.6815853
1980 139.7677397 35.6739485
1981 139.7725582 35.6828299
1982 139.7634169 35.6817502
1983 139.7793853 35.6820825
1984 139.7741301 35.6741933
1985 139.7665637 35.6746855
1986 139.7771202 35.674778
1987 139.7694863 35.6806992
1988 139.763637 35.6757117
1989 139.7714345 35.6848972
1990 139.7630588 35.6853397
1991 139.7753381 35.6819863
1992 139.7729338 35.6796729
1993 139.7731567 35.6787501
1994 139.7802294 35.6854549
1995 139.7618555 35.6808881
1996 139.7638686 35.6869299
1997 139.7651639 35.686666
1998 139.7690493 35.6822074
1999 139.7766489 35.6849804
2000 139.7804002 35.6747556
2001 139.7761219 35.6814076
2002 139.7757746 35.6802611
2003 139.7762998 35.677528
2004 139.7695095 35.6802936
2005 139.7736156 35.6888205
2006 139.7731175 35.6850291
2007 139.777678 35.6820769
2008 139.7740066 35.6836522
2009 139.7740772 35.6816705
2010 139.7789425 35.6782702
2011 139.7772798 35.6750363
2012 139.7761844 35.6809223
2013 139.7747635 35.6772065
2014 139.7757481 35.6819027
2015 139.7686931 35.6837919
2016 139.7702742 35.6797881
2017 139.7644627 35.6753683
2018 139.7675789 35.6782222
2019 139.7712123 35.6741275
2020 139.7772119 35.6848083
2021 139.7728977 35.6785872
2022 139.7708222 35.673823
2023 139.7747638 35.6803281
2024 139.7660368 35.6865566
2025 139.7714286 35.6842696
2026 139.7712249 35.675648
2027 139.763682 35.6867941
2028 139.7807582 35.6860348
2029 139.7669517 35.6771892
2030 139.7714482 35.6792992
2031 139.7774024 35.6754005
2032 139.7694358 35.6778015
2033 139.7666431 35.6747209
2034 139.7731675 35.6798359
2035 139.7666813 35.6772293
2036 139.7706475 35.681973
2037 139.7701831 35.6825492
2038 139.7736013 35.6827253
2039 139.775841 35.6771091
2040 139.7675105 35.6751535
2041 139.7758763 35.6790011
2042 139.7761344 35.6808393
2043 139.7709187 35.6736999
2044 139.7764592 35.6813422
2045 139.7778516 35.6765841
2046 139.7869009 35.687078
2047 139.7787184 35.6823743
2048 139.7777279 35.6787128
2049 139.7710991 35.6817916
2050 139.7628311 35.6855297
2051 139.7761854 35.678517
2052 139.7644826 35.6753688
2053 139.7724842 35.6750295
2054 139.7759087 35.6823396
2055 139.7742542 35.6790474
2056 139.7731587 35.6850095
2057 139.7768209 35.6819658
2058 139.7753539 35.6846322
2059 139.7765835 35.6835879
2060 139.7775088 35.6805099
2061 139.7784222 35.680663
2062 139.7744294 35.6799702
2063 139.7794983 35.6802509
2064 139.7720584 35.6817776
2065 139.7645274 35.6777868
2066 139.7752439 35.6824518
2067 139.7803494 35.6822395
2068 139.7632781 35.6744239
2069 139.7794479 35.6863187
2070 139.7791389 35.6803887
2071 139.773968 35.6823124
2072 139.7688153 35.6731896
2073 139.7680087 35.6785599
2074 139.7805996 35.6795697
2075 139.7730476 35.6826557
2076 139.7670235 35.6783804
2077 139.7730235 35.6785361
2078 139.7728883 35.6833263
2079 139.7633124 35.6862958
2080 139.7671625 35.6753223
2081 139.7780015 35.6766248
2082 139.7711561 35.6756761
2083 139.7753535 35.6820185
2084 139.7634649 35.6794001
2085 139.7806252 35.6835431
2086 139.7652831 35.6777745
2087 139.7686542 35.6733064
2088 139.7810547 35.6858349
2089 139.7728423 35.6839346
2090 139.764833 35.6775502
2091 139.778606 35.674155
2092 139.7773438 35.6815341
2093 139.7704185 35.6770793
2094 139.7776672 35.6786157
2095 139.7762357 35.6826908
2096 139.773745 35.6825041
2097 139.7656447 35.6821724
2098 139.7672897 35.6791393
2099 139.7666705 35.6765914
2100 139.7780524 35.6808045
2101 139.7634089 35.6779341
2102 139.7753261 35.6835013
2103 139.7680953 35.6785222
2104 139.7733829 35.6819884
2105 139.7638898 35.6831954
2106 139.7748953 35.68448
2107 139.7656934 35.673677
2108 139.7662873 35.677584
2109 139.7728879 35.6838305
2110 139.7731008 35.6787733
2111 139.7656237 35.6811152
2112 139.7763665 35.6811993
2113 139.7736597 35.6825369
2114 139.7685142 35.6767771
2115 139.763382 35.6781638
2116 139.7748464 35.6846164
2117 139.7808278 35.6834109
2118 139.7709803 35.6755685
2119 139.7636072 35.6870538
2120 139.7675059 35.6843406
2121 139.7662227 35.6825622
2122 139.769974 35.681956
2123 139.778155 35.6782047
2124 139.7710919 35.6872729
2125 139.7727165 35.6858341
2126 139.7633816 35.6819632
2127 139.7744966 35.6836805
2128 139.7776961 35.6746853
2129 139.7701564 35.675477
2130 139.7707411 35.6738472
2131 139.7784664 35.6751861
2132 139.7787734 35.6803789
2133 139.7676847 35.6735974
2134 139.7743575 35.6741883
2135 139.7752022 35.6820801
2136 139.7752278 35.6804866
2137 139.7663781 35.6865716
2138 139.7751196 35.6818811
2139 139.768561 35.6732927
2140 139.763018 35.6855363
2141 139.7773219 35.6788044
2142 139.7774833 35.685742
2143 139.7757964 35.680428
2144 139.762968 35.6857775
2145 139.7688762 35.6802732
2146 139.7747161 35.6844229
2147 139.7744633 35.6834842
2148 139.7759793 35.6859893
2149 139.7745676 35.6768922
2150 139.7742543 35.6746308
2151 139.7795164 35.6820384
2152 139.7677428 35.6739201
2153 139.7698317 35.6817564
2154 139.7637801 35.6867765
2155 139.7676718 35.6754599
2156 139.7730365 35.6788009
2157 139.7618915 35.67713
2158 139.7728423 35.6837538
2159 139.7639963 35.6832593
2160 139.7697911 35.6814131
2161 139.7800385 35.6812637
2162 139.7778397 35.6835929
2163 139.7731599 35.678869
2164 139.7744278 35.6746907
2165 139.7755564 35.68186
2166 139.7755297 35.6764777
2167 139.7769975 35.6850041
2168 139.7706482 35.680202
2169 139.7633309 35.6756362
2170 139.7755358 35.6798857
2171 139.7812735 35.6828694
2172 139.7715269 35.6851915
2173 139.7618658 35.6871864
2174 139.7777925 35.6850001
2175 139.7716898 35.6765647
2176 139.7721003 35.687111
2177 139.7803167 35.683881
2178 139.769082 35.6805993
2179 139.7725296 35.6857904
2180 139.7686958 35.6796582
2181 139.7765508 35.6861687
2182 139.7741288 35.677688
2183 139.7753773 35.6867871
2184 139.7746584 35.6837417
2185 139.7673663 35.6772499
2186 139.7638091 35.6747946
2187 139.779573 35.6790985
2188 139.7739472 35.6801656
2189 139.7683058 35.679367
2190 139.7715164 35.6753344
2191 139.779911 35.6744626
2192 139.7733457 35.6784122
2193 139.7745763 35.686529
2194 139.7711178 35.6755035
2195 139.7706277 35.6778467
2196 139.7673091 35.6746732
2197 139.7646514 35.6850062
2198 139.7681864 35.6795988
2199 139.7717357 35.6755862
2200 139.7711425 35.6746523
2201 139.7762632 35.6856447
2202 139.7781028 35.687474
2203 139.7778033 35.674875
2204 139.774922 35.6819051
2205 139.7629298 35.6758247
2206 139.7643941 35.6744205
2207 139.7737144 35.6788753
2208 139.7651372 35.6831127
2209 139.7840496 35.6843435
2210 139.7685854 35.6807719
2211 139.7647284 35.6818702
2212 139.7768502 35.6870019
2213 139.7782771 35.6807611
2214 139.7789177 35.6887228
2215 139.776486 35.6832686
2216 139.7644658 35.6849555
2217 139.7638553 35.6868122
2218 139.7739837 35.6825425
2219 139.7809568 35.6825033
2220 139.7729614 35.6838142
2221 139.7779546 35.6812896
2222 139.7681733 35.6734902
2223 139.7782841 35.6818368
2224 139.7691723 35.6745119
2225 139.7721733 35.6799976
2226 139.7726867 35.6806932
2227 139.7698046 35.6875231
2228 139.7651966 35.6742705
2229 139.7832461 35.6790478
2230 139.7730529 35.6850902
2231 139.7676267 35.684521
2232 139.7776787 35.6807949
2233 139.7809599 35.6857945
2234 139.7642818 35.6778393
2235 139.7712553 35.677601
2236 139.7813983 35.6840307
2237 139.7656616 35.6759999
2238 139.7719207 35.6758765
2239 139.7712128 35.675454
2240 139.7636568 35.6746478
2241 139.7791623 35.6797957
2242 139.7660828 35.6734303
2243 139.776765 35.6745718
2244 139.7724947 35.6858885
2245 139.7672645 35.6770888
2246 139.7719487 35.6833658
2247 139.7652545 35.6830854
2248 139.7673824 35.6806716
2249 139.7740817 35.6784355
2250 139.7805053 35.6745936
2251 139.7752024 35.6820013
2252 139.7744941 35.6794334
2253 139.7712586 35.6836331
2254 139.7686566 35.6732023
2255 139.7637068 35.6792107
2256 139.7668096 35.6770451
2257 139.7765815 35.6745221
2258 139.7710091 35.6736741
2259 139.7677582 35.6750191
2260 139.7734881 35.6873452
2261 139.7742663 35.6844702
2262 139.7667173 35.6740358
2263 139.7662889 35.6863692
2264 139.7656431 35.6810555
2265 139.7733428 35.6820052
2266 139.7694278 35.6762154
2267 139.7741442 35.683549
2268 139.7759938 35.6869164
2269 139.7772105 35.6836832
2270 139.7796557 35.6745985
2271 139.7674364 35.6741307
2272 139.7662463 35.6758552
2273 139.7703794 35.6744429
2274 139.7716421 35.6802141
2275 139.7785401 35.6772289
2276 139.7744142 35.6845285
2277 139.7698464 35.676034
2278 139.776427 35.6812913
2279 139.783435 35.6724716
2280 139.7689172 35.6805293
2281 139.7640325 35.67514
2282 139.7625658 35.6730488
2283 139.7812748 35.6768309
2284 139.7746971 35.6846266
2285 139.7647418 35.6814552
2286 139.7784053 35.6772804
2287 139.7779217 35.6836957
2288 139.7784328 35.6848354
2289 139.7789511 35.6804796
2290 139.7782667 35.6768047
2291 139.768758 35.6807861
2292 139.7667032 35.6745867
2293 139.7711169 35.6757902
2294 139.7685688 35.6747237
2295 139.7753992 35.6858072
2296 139.7781608 35.680884
2297 139.7765416 35.6756646
2298 139.7813473 35.6839212
2299 139.7633029 35.6851081
2300 139.7806071 35.6824615
2301 139.7686012 35.6733359
2302 139.7646793 35.6813027
2303 139.7802297 35.6799503
2304 139.7649829 35.68038
2305 139.7659078 35.6814167
2306 139.7717638 35.6875842
2307 139.7811041 35.6816046
2308 139.7835774 35.6793915
2309 139.7791163 35.6752983
2310 139.7688735 35.6806677
2311 139.7673237 35.6791869
2312 139.7662446 35.6774526
2313 139.7812163 35.6866389
2314 139.7787578 35.6764726
2315 139.7658837 35.6751542
2316 139.7718455 35.6791231
2317 139.7743698 35.6845361
2318 139.7662459 35.6749406
2319 139.7669235 35.6742327
2320 139.77159 35.6774672
2321 139.7672907 35.6741127
2322 139.7759094 35.681716
2323 139.7687739 35.6746264
2324 139.7771595 35.6835543
2325 139.7625701 35.6750104
2326 139.7683266 35.6863939
2327 139.7638379 35.6779304
2328 139.7641698 35.6733358
2329 139.7730873 35.6732602
2330 139.7776659 35.6746345
2331 139.780343 35.6870648
2332 139.7813702 35.6838918
2333 139.7642995 35.6776599
2334 139.7699677 35.6763302
2335 139.7666555 35.6764603
2336 139.7721349 35.6772486
2337 139.7792608 35.6799556
2338 139.7715392 35.6737409
2339 139.7747535 35.6836658
2340 139.7808826 35.685758
2341 139.7721799 35.6870565
2342 139.7748168 35.6819704
2343 139.7775469 35.6797766
2344 139.7692237 35.6802349
2345 139.7788972 35.6776483
2346 139.7631264 35.6855187
2347 139.7694369 35.6804603
2348 139.770274 35.6853743
2349 139.7693075 35.6803705
2350 139.7715562 35.675398
2351 139.7800147 35.6800032
2352 139.7770222 35.6836044
2353 139.7707157 35.6790929
2354 139.7713087 35.6850719
2355 139.7641856 35.6802563
2356 139.7734053 35.6837145
2357 139.777255 35.6813941
2358 139.7706599 35.679808
2359 139.7685626 35.6803698
2360 139.7680248 35.6792458
2361 139.7722529 35.6756463
2362 139.76092 35.6786056
2363 139.7806586 35.6756589
2364 139.7694773 35.6783112
2365 139.7694416 35.673189
2366 139.7665598 35.6777166
2367 139.7810931 35.6856412
2368 139.7771549 35.6826263
2369 139.7745044 35.6852914
2370 139.7787735 35.6849621
2371 139.7635576 35.6779022
2372 139.7727009 35.6858929
2373 139.7634035 35.674791
2374 139.7650991 35.6804289
2375 139.772455 35.67887
2376 139.7709807 35.6742209
2377 139.7715922 35.6795318
2378 139.7767005 35.6786621
2379 139.7611033 35.6856397
2380 139.7766923 35.6855082
2381 139.7794631 35.6822426
2382 139.769684 35.6800393
2383 139.7795442 35.6803247
2384 139.7731084 35.6846268
2385 139.7645194 35.6823003
2386 139.7778271 35.6799111
2387 139.7711211 35.6804241
2388 139.7788291 35.6848893
2389 139.7655185 35.6789801
2390 139.7743895 35.6764358
2391 139.7667856 35.681518
2392 139.7637489 35.6870303
2393 139.7783764 35.6825215
2394 139.7636602 35.6748399
2395 139.7814239 35.6839155
2396 139.7656257 35.6748426
2397 139.7634745 35.6822576
2398 139.7697138 35.6828011
2399 139.7810258 35.6816491
2400 139.7644145 35.6731919
2401 139.7727176 35.6834388
2402 139.7725688 35.6788246
2403 139.7763173 35.6876617
2404 139.7702192 35.6817664
2405 139.7743418 35.6846351
2406 139.7808671 35.6757058
2407 139.7809299 35.6856967
2408 139.7718061 35.6790589
2409 139.7660623 35.6828074
2410 139.7639174 35.6780466
2411 139.7797739 35.6760814
2412 139.7703449 35.6769801
2413 139.7634796 35.6819417
2414 139.7752965 35.6779364
2415 139.7800289 35.6794487
2416 139.7804807 35.68278
2417 139.7709166 35.681481
2418 139.7678099 35.6799772
2419 139.7797792 35.684096
2420 139.7637087 35.6868809
2421 139.7746721 35.6786311
2422 139.763453 35.6868352
2423 139.7761419 35.678535
2424 139.7664329 35.6733106
2425 139.7758324 35.6815866
2426 139.7695246 35.6804504
2427 139.7662115 35.6866485
2428 139.780713 35.6805866
2429 139.7777071 35.6762278
2430 139.7679573 35.6789279
2431 139.7689725 35.6862888
2432 139.7714762 35.6745429
2433 139.773533 35.6787119
2434 139.7785223 35.6832935
2435 139.7758273 35.6895365
2436 139.7644454 35.6806116
2437 139.7650684 35.6752418
2438 139.7753975 35.679797
2439 139.7745547 35.6834618
2440 139.7760793 35.6817282
2441 139.7643652 35.6820671
2442 139.7718215 35.6801415
2443 139.7678361 35.6737256
2444 139.7730977 35.6733471
2445 139.7797758 35.6782394
2446 139.7702412 35.6825293
2447 139.7651388 35.6741462
2448 139.7723817 35.6750248
2449 139.7733232 35.6790401
2450 139.7627796 35.6840791
2451 139.7737569 35.6866569
2452 139.7755394 35.6846566
2453 139.7694941 35.6742937
2454 139.7650774 35.6803603
2455 139.7802845 35.6853731
2456 139.7663194 35.6777798
2457 139.7761642 35.673363
2458 139.7715724 35.6735718
2459 139.7616875 35.6873531
2460 139.7640345 35.6802891
2461 139.7748366 35.6819398
2462 139.7637879 35.6783907
2463 139.7785805 35.6748703
2464 139.7630467 35.6806244
2465 139.7840045 35.6884206
2466 139.7659052 35.6848946
2467 139.7750816 35.6792799
2468 139.7699224 35.6816092
2469 139.7637194 35.6792512
2470 139.7770756 35.6789047
2471 139.7726905 35.685932
2472 139.7818652 35.6763817
2473 139.7780448 35.676282
2474 139.7803125 35.6800826
2475 139.7697002 35.6817128
2476 139.7712796 35.6757217
2477 139.7670192 35.6743665
2478 139.7655567 35.6752671
2479 139.7648 35.6816595
2480 139.7749328 35.6856608
2481 139.7685374 35.6804764
2482 139.7805956 35.6867788
2483 139.7657245 35.6768088
2484 139.7630202 35.6748472
2485 139.7764893 35.6826428
2486 139.7809607 35.6796794
2487 139.7658314 35.6752076
2488 139.7722864 35.6839155
2489 139.7713816 35.6852182
2490 139.7644129 35.6754511
2491 139.7661745 35.6864838
2492 139.7650976 35.6828864
2493 139.765465 35.6751323
2494 139.7746673 35.6820299
2495 139.777402 35.676876
2496 139.7643066 35.6800404
2497 139.7658546 35.682739
2498 139.777111 35.6810881
2499 139.7635469 35.6755768
2500 139.7746029 35.6806555
2501 139.7748049 35.6844551
2502 139.7676726 35.6744361
2503 139.7629326 35.678621
2504 139.7639307 35.673723
2505 139.773719 35.6868468
2506 139.7730193 35.6849511
2507 139.7645466 35.681328
2508 139.7782085 35.6850076
2509 139.7671045 35.6752182
2510 139.771172 35.6827589
2511 139.7718564 35.6831426
2512 139.7735108 35.6831493
2513 139.7764454 35.6869961
2514 139.7740832 35.675107
2515 139.7799422 35.6745286
2516 139.7633218 35.6756563
2517 139.7727902 35.6837678
2518 139.7649078 35.6866352
2519 139.7798555 35.6761561
2520 139.7793207 35.6819188
2521 139.7791095 35.6851327
2522 139.7727042 35.6762146
2523 139.7777367 35.6763267
2524 139.7646663 35.6814058
2525 139.7781697 35.6793949
2526 139.7738816 35.6772926
2527 139.7807847 35.6747136
2528 139.7778326 35.6746844
2529 139.7647737 35.6816855
2530 139.7767643 35.6747706
2531 139.7747792 35.680654
2532 139.7770443 35.6747764
2533 139.7762992 35.6821836
2534 139.7694905 35.6809479
2535 139.7656226 35.6751827
2536 139.7635847 35.6781186
2537 139.762922 35.6851569
2538 139.7701456 35.6837307
2539 139.7703574 35.6855428
2540 139.7773344 35.6771118
2541 139.7632715 35.6850927
2542 139.7772254 35.6769518
2543 139.7805704 35.6822729
2544 139.7684352 35.6840209
2545 139.7744309 35.6848023
2546 139.7638833 35.6875548
2547 139.7730268 35.6848573
2548 139.763076 35.6744604
2549 139.7692398 35.680533
2550 139.7776725 35.6757042
2551 139.7636329 35.6852708
2552 139.7671651 35.6772806
2553 139.7678455 35.6781226
2554 139.7696071 35.6837487
2555 139.7729182 35.6851135
2556 139.7766304 35.6780531
2557 139.7657905 35.6816081
2558 139.7732774 35.6790594
2559 139.7647947 35.6824828
2560 139.7761076 35.6879591
2561 139.7802623 35.6757889
2562 139.7760124 35.67629
2563 139.7712025 35.6757538
2564 139.767691 35.6750372
2565 139.7668772 35.676813
2566 139.763586 35.6869662
2567 139.776216 35.6766073
2568 139.7660241 35.673469
2569 139.781423 35.6852693
2570 139.7663801 35.6760339
2571 139.773418 35.6875415
2572 139.7805677 35.6747913
2573 139.7781807 35.6754974
2574 139.7628533 35.6835916
2575 139.7657862 35.6825039
2576 139.7752521 35.6812947
2577 139.7650909 35.6775734
2578 139.77669 35.6847258
2579 139.7779224 35.6835839
2580 139.7715045 35.6852763
2581 139.7778262 35.6733123
2582 139.775799 35.6767819
2583 139.775418 35.6755999
2584 139.7632156 35.6746619
2585 139.7812998 35.6749966
2586 139.7715422 35.6816144
2587 139.7772004 35.6873295
2588 139.7649735 35.6790982
2589 139.7792351 35.6781049
2590 139.7725266 35.675104
2591 139.771393 35.6792102
2592 139.7814707 35.6839386
2593 139.7702345 35.673274
2594 139.7750891 35.682203
2595 139.7772854 35.6770398
2596 139.7719319 35.683443
2597 139.774688 35.6821764
2598 139.7742529 35.6835246
2599 139.7783421 35.680858
2600 139.7736033 35.6829291
2601 139.772607 35.6858656
2602 139.7705259 35.6798976
2603 139.7754334 35.6823694
2604 139.7803229 35.6797946
2605 139.7700908 35.6741593
2606 139.7731118 35.6800149
2607 139.7775796 35.6773141
2608 139.7763088 35.6753009
2609 139.7640741 35.6804004
2610 139.775477 35.6808682
2611 139.7780461 35.6809299
2612 139.7720432 35.6743406
2613 139.76848 35.6816925
2614 139.7703587 35.6811759
2615 139.7633973 35.6793226
2616 139.7740899 35.6732872
2617 139.7704709 35.6824329
2618 139.7801688 35.6731856
2619 139.7659421 35.6844985
2620 139.765704 35.6826722
2621 139.7629794 35.6769579
2622 139.7760668 35.6808692
2623 139.771707 35.6795464
2624 139.7693029 35.6833838
2625 139.7751267 35.6757037
2626 139.7750318 35.6876011
2627 139.766017 35.6865036
2628 139.7725055 35.6859146
2629 139.763174 35.680697
2630 139.7690676 35.6860386
2631 139.7759961 35.6853143
2632 139.7755801 35.6775481
2633 139.7802437 35.6803676
2634 139.7749755 35.6812382
2635 139.7800673 35.6799896
2636 139.7757838 35.6815083
2637 139.7832155 35.6851205
2638 139.7791774 35.6785036
2639 139.7697502 35.676421
2640 139.7813971 35.6839473
2641 139.7763541 35.6746485
2642 139.7715876 35.6736674
2643 139.7807874 35.6878855
2644 139.7657771 35.6750444
2645 139.7666228 35.6745623
2646 139.7774709 35.6787454
2647 139.765615 35.6753266
2648 139.7754143 35.6816073
2649 139.7777163 35.6808538
2650 139.7774622 35.6769686
2651 139.774604 35.6812201
2652 139.7791093 35.6862136
2653 139.7643537 35.6718199
2654 139.7667453 35.6743251
2655 139.768404 35.6804325
2656 139.7805632 35.6773499
2657 139.7684617 35.6765949
2658 139.7640749 35.6868767
2659 139.7746523 35.6812971
2660 139.7784914 35.6850216
2661 139.7809971 35.6790518
2662 139.778508 35.6729185
2663 139.7650244 35.6827681
2664 139.7654796 35.6820646
2665 139.7697093 35.6840344
2666 139.7677371 35.6738845
2667 139.7674553 35.6836787
2668 139.7697569 35.6817809
2669 139.7639692 35.6737908
2670 139.7664776 35.6760034
2671 139.7694344 35.6818692
2672 139.7729194 35.6773557
2673 139.7819241 35.6777789
2674 139.7642773 35.6850821
2675 139.7724381 35.6828978
2676 139.7648518 35.6828468
2677 139.7766103 35.6828355
2678 139.7644602 35.6804823
2679 139.7673906 35.6845362
2680 139.7734256 35.6875714
2681 139.7637364 35.6866189
2682 139.7799854 35.674476
2683 139.7812897 35.6828504
2684 139.7738312 35.6824296
2685 139.7769823 35.6832795
2686 139.7756627 35.6731956
2687 139.7765863 35.6879097
2688 139.7778945 35.683587
2689 139.772187 35.67467
2690 139.7736136 35.6825545
2691 139.7779221 35.6836448
2692 139.7796087 35.6850691
2693 139.7776043 35.6873326
2694 139.7796943 35.6762559
2695 139.7750237 35.6820731
2696 139.7640069 35.6833508
2697 139.7727306 35.6732842
2698 139.7619443 35.6807947
2699 139.7802088 35.6797176
2700 139.7742935 35.687207
2701 139.7664953 35.6747996
2702 139.7780351 35.6752534
2703 139.7785574 35.6744828
2704 139.7627967 35.6796159
2705 139.7824687 35.6859391
2706 139.7687938 35.6806959
2707 139.7766217 35.6834995
2708 139.7816726 35.6765344
2709 139.7649349 35.682961
2710 139.7730022 35.6771639
2711 139.7807345 35.6756179
2712 139.770465 35.6835635
2713 139.7731626 35.6742154
2714 139.7783208 35.6796388
2715 139.7666981 35.6770627
2716 139.7719087 35.6815349
2717 139.7769076 35.6871401
2718 139.7660344 35.6865178
2719 139.7751659 35.6805122
2720 139.7655984 35.6753032
2721 139.7717769 35.6805823
2722 139.7806246 35.6763651
2723 139.7754617 35.6797697
2724 139.78054 35.6767964
2725 139.7758163 35.6847054
2726 139.7690318 35.6821646
2727 139.7718476 35.6751435
2728 139.7665591 35.6704644
2729 139.7638606 35.6882464
2730 139.7742434 35.6745466
2731 139.7701282 35.6761778
2732 139.7733927 35.6822004
2733 139.7649229 35.6867063
2734 139.7651197 35.6801402
2735 139.7778063 35.6762994
2736 139.7654174 35.6803934
2737 139.7759184 35.6761435
2738 139.7713366 35.6770368
2739 139.766215 35.6775458
2740 139.7790219 35.6780196
2741 139.7706026 35.679936
2742 139.7652321 35.6806513
2743 139.7741055 35.6794435
2744 139.7715246 35.6850392
2745 139.7752414 35.6779607
2746 139.7681482 35.6798851
2747 139.7670051 35.6743106
2748 139.7771504 35.6812151
2749 139.7648953 35.6803758
2750 139.7796695 35.6745336
2751 139.7648179 35.6741985
2752 139.7764936 35.6781112
2753 139.7731794 35.6746706
2754 139.7803414 35.6784781
2755 139.7736284 35.6801264
2756 139.7743348 35.6833595
2757 139.7795343 35.6852414
2758 139.7752059 35.6777792
2759 139.77204 35.6759089
2760 139.7763454 35.6775096
2761 139.7753802 35.6834571
2762 139.7723593 35.676614
2763 139.7797439 35.6806456
2764 139.7671382 35.6835264
2765 139.7745614 35.6749096
2766 139.7779328 35.6865487
2767 139.7740972 35.6862621
2768 139.7635173 35.6862592
2769 139.775972 35.688297
2770 139.7687923 35.6809342
2771 139.7773923 35.675795
2772 139.7678184 35.6818619
2773 139.7716139 35.6754902
2774 139.7649695 35.6805778
2775 139.7673716 35.6842189
2776 139.7732391 35.6772366
2777 139.7713147 35.6842015
2778 139.7756472 35.6730116
2779 139.7732117 35.6747331
2780 139.7765824 35.6836391
2781 139.7780516 35.6834903
2782 139.781228 35.6829288
2783 139.7629561 35.6807192
2784 139.7808958 35.682827
2785 139.771725 35.6739584
2786 139.7640562 35.6780166
2787 139.7673563 35.674133
2788 139.7726485 35.6762822
2789 139.771228 35.6852471
2790 139.7727226 35.6793423
2791 139.770792 35.6834258
2792 139.7747605 35.6846224
2793 139.7648871 35.6741617
2794 139.7821733 35.6775464
2795 139.7779163 35.6803457
2796 139.775999 35.6823019
2797 139.7751996 35.6761136
2798 139.7722728 35.6758136
2799 139.7818744 35.6833841
2800 139.7741912 35.6854247
2801 139.7803067 35.6803107
2802 139.7783682 35.6805974
2803 139.7715137 35.6848847
2804 139.7627144 35.6835273
2805 139.7713656 35.6840898
2806 139.7742518 35.6732773
2807 139.7747913 35.684668
2808 139.7633956 35.6869741
2809 139.769536 35.6818751
2810 139.7785005 35.6876393
2811 139.7733191 35.6874303
2812 139.7745744 35.6838421
2813 139.770151 35.6808267
2814 139.7741229 35.6859643
2815 139.7768723 35.6744436
2816 139.7692015 35.6832783
2817 139.7714331 35.6852554
2818 139.7804299 35.679974
2819 139.7695951 35.6791842
2820 139.7697946 35.6742092
2821 139.7743031 35.6851337
2822 139.7700043 35.6875478
2823 139.7684389 35.6862914
2824 139.7705109 35.6799765
2825 139.7774002 35.6792518
2826 139.7763017 35.6774432
2827 139.7646066 35.6821047
2828 139.7796036 35.6791838
2829 139.778428 35.6745041
2830 139.7665862 35.6745884
2831 139.77686 35.6775998
2832 139.7806304 35.6822793
2833 139.7685456 35.6846727
2834 139.7649914 35.6831317
2835 139.7751409 35.6778042
2836 139.7770981 35.67452
2837 139.7728289 35.6755946
2838 139.7777934 35.6810314
2839 139.7743289 35.6838807
2840 139.7728334 35.6770504
2841 139.7748147 35.6787287
2842 139.7647466 35.672931
2843 139.778142 35.6740835
2844 139.7625207 35.6786941
2845 139.7808496 35.6746381
2846 139.7804878 35.6748858
2847 139.7772197 35.6872859
2848 139.7714011 35.6841819
2849 139.7718875 35.6777715
2850 139.7767944 35.6746436
2851 139.7725951 35.6766545
2852 139.7752437 35.6770167
2853 139.7714686 35.6736188
2854 139.7784923 35.6849203
2855 139.7725712 35.6857741
2856 139.7709661 35.6856288
2857 139.765689 35.6813083
2858 139.7722964 35.6803644
2859 139.769108 35.6861468
2860 139.7808316 35.6835238
2861 139.775287 35.674564
2862 139.7812728 35.6773779
2863 139.77137 35.6750109
2864 139.7651179 35.6811258
2865 139.7645068 35.6819195
2866 139.7597795 35.6680919
2867 139.769612 35.6800817
2868 139.7739648 35.6864825
2869 139.7705792 35.6746675
2870 139.7701926 35.6741123
2871 139.7766646 35.6817162
2872 139.7634552 35.6756679
2873 139.7738346 35.6868798
2874 139.770459 35.6798913
2875 139.7760645 35.6793028
2876 139.7747764 35.6814946
2877 139.7819923 35.6752452
2878 139.7712035 35.6855554
2879 139.7727119 35.682144
2880 139.7677539 35.678159
2881 139.777942 35.6806893
2882 139.7722154 35.676352
2883 139.7675971 35.6777419
2884 139.7812596 35.68304
2885 139.7758909 35.6810411
2886 139.7665588 35.6886939
2887 139.7781454 35.6884771
2888 139.7718069 35.6797157
2889 139.7641463 35.6891953
2890 139.7676875 35.6841606
2891 139.7635602 35.6819244
2892 139.774583 35.6747331
2893 139.7744841 35.6844753
2894 139.770557 35.686975
2895 139.765109 35.6778263
2896 139.7788159 35.6776816
2897 139.7637889 35.679434
2898 139.7765092 35.6733764
2899 139.7773454 35.6750091
2900 139.7720218 35.6752134
2901 139.7681998 35.6749414
2902 139.7626949 35.6795633
2903 139.7778326 35.6747628
